index,x_mm,y_mm,pad_dia_mm
4713,2.7030,-35.1389,0.46
4714,3.6988,-35.1389,0.46
4715,4.7302,-35.1389,0.46
4716,5.6905,-35.1389,0.46
4717,6.6863,-35.1389,0.46
4718,7.7178,-35.1389,0.46
4719,8.7136,-35.1389,0.46
4720,9.7094,-35.1389,0.46
4721,10.7053,-35.1389,0.46
4722,11.7011,-35.1389,0.46
4723,12.6969,-35.1389,0.46
4724,13.6928,-35.1389,0.46
4725,14.6886,-35.1389,0.46
4726,15.7200,-35.1389,0.46
4727,16.7159,-35.1389,0.46
4728,17.7117,-35.1389,0.46
4729,18.7075,-35.1389,0.46
4730,19.7034,-35.1389,0.46
4731,20.7348,-35.1389,0.46
4732,21.6951,-35.1389,0.46
4733,22.6909,-35.1389,0.46
4734,23.7223,-35.1389,0.46
4735,24.7181,-35.1389,0.46
4736,25.7140,-35.1389,0.46
4737,26.7098,-35.1389,0.46
4738,27.7057,-35.1389,0.46
4739,28.7015,-35.1389,0.46
4740,29.6973,-35.1389,0.46
4741,30.6932,-35.1389,0.46
4742,31.7246,-35.1389,0.46
4743,-30.7999,-35.9925,0.46
4744,-29.8040,-35.9925,0.46
4745,-28.7726,-35.9925,0.46
4746,-27.8124,-35.9925,0.46
4747,-26.7810,-35.9925,0.46
4748,-25.7851,-35.9925,0.46
4749,-24.7893,-35.9925,0.46
4750,-23.7934,-35.9925,0.46
4751,-22.7976,-35.9925,0.46
4752,-21.8018,-35.9925,0.46
4753,-20.8059,-35.9925,0.46
4754,-19.7745,-35.9925,0.46
4755,-18.8142,-35.9925,0.46
4756,-17.7828,-35.9925,0.46
4757,-16.7870,-35.9925,0.46
4758,-15.7912,-35.9925,0.46
4759,-14.7953,-35.9925,0.46
4760,-13.7995,-35.9925,0.46
4761,-12.7681,-35.9925,0.46
4762,-11.8078,-35.9925,0.46
4763,-10.8120,-35.9925,0.46
4764,-9.7806,-35.9925,0.46
4765,-8.7847,-35.9925,0.46
4766,-7.7889,-35.9925,0.46
4767,-6.7930,-35.9925,0.46
4768,-5.7972,-35.9925,0.46
4769,-4.8014,-35.9925,0.46
4770,-3.8055,-35.9925,0.46
4771,-2.8097,-35.9925,0.46
4772,-1.7783,-35.9925,0.46
4773,-0.7824,-35.9925,0.46
4774,1.2092,-35.9925,0.46
4775,2.2051,-35.9925,0.46
4776,3.2009,-35.9925,0.46
4777,4.1967,-35.9925,0.46
4778,5.1926,-35.9925,0.46
4779,6.2240,-35.9925,0.46
4780,7.1843,-35.9925,0.46
4781,8.2157,-35.9925,0.46
4782,9.2115,-35.9925,0.46
4783,10.2073,-35.9925,0.46
4784,11.2032,-35.9925,0.46
4785,12.1990,-35.9925,0.46
4786,13.1949,-35.9925,0.46
4787,14.1907,-35.9925,0.46
4788,15.2221,-35.9925,0.46
4789,16.1824,-35.9925,0.46
4790,17.2138,-35.9925,0.46
4791,18.2096,-35.9925,0.46
4792,19.2055,-35.9925,0.46
4793,20.2013,-35.9925,0.46
4794,21.1971,-35.9925,0.46
4795,22.2285,-35.9925,0.46
4796,23.1888,-35.9925,0.46
4797,24.2202,-35.9925,0.46
4798,25.2161,-35.9925,0.46
4799,26.2119,-35.9925,0.46
4800,27.2077,-35.9925,0.46
4801,28.2036,-35.9925,0.46
4802,29.1994,-35.9925,0.46
4803,30.1953,-35.9925,0.46
4804,31.2267,-35.9925,0.46
4805,-30.2664,-36.8816,0.46
4806,-29.3061,-36.8816,0.46
4807,-28.3103,-36.8816,0.46
4808,-27.2789,-36.8816,0.46
4809,-26.2830,-36.8816,0.46
4810,-25.2872,-36.8816,0.46
4811,-24.2914,-36.8816,0.46
4812,-23.2955,-36.8816,0.46
4813,-22.2997,-36.8816,0.46
4814,-21.3038,-36.8816,0.46
4815,-20.3080,-36.8816,0.46
4816,-19.2766,-36.8816,0.46
4817,-18.2808,-36.8816,0.46
4818,-17.3205,-36.8816,0.46
4819,-16.2891,-36.8816,0.46
4820,-15.2932,-36.8816,0.46
4821,-14.2974,-36.8816,0.46
4822,-13.3016,-36.8816,0.46
4823,-12.3057,-36.8816,0.46
4824,-11.2743,-36.8816,0.46
4825,-10.3140,-36.8816,0.46
4826,-9.2826,-36.8816,0.46
4827,-8.2868,-36.8816,0.46
4828,-7.2910,-36.8816,0.46
4829,-6.2951,-36.8816,0.46
4830,-5.2993,-36.8816,0.46
4831,-4.3034,-36.8816,0.46
4832,-3.3076,-36.8816,0.46
4833,-2.2762,-36.8816,0.46
4834,-1.3159,-36.8816,0.46
4835,-0.2845,-36.8816,0.46
4836,0.7113,-36.8816,0.46
4837,1.7072,-36.8816,0.46
4838,2.7030,-36.8816,0.46
4839,3.6988,-36.8816,0.46
4840,4.7302,-36.8816,0.46
4841,5.6905,-36.8816,0.46
4842,6.6863,-36.8816,0.46
4843,7.7178,-36.8816,0.46
4844,8.7136,-36.8816,0.46
4845,9.7094,-36.8816,0.46
4846,10.7053,-36.8816,0.46
4847,11.7011,-36.8816,0.46
4848,12.6969,-36.8816,0.46
4849,13.6928,-36.8816,0.46
4850,14.6886,-36.8816,0.46
4851,15.7200,-36.8816,0.46
4852,16.7159,-36.8816,0.46
4853,17.7117,-36.8816,0.46
4854,18.7075,-36.8816,0.46
4855,19.7034,-36.8816,0.46
4856,20.7348,-36.8816,0.46
4857,21.6951,-36.8816,0.46
4858,22.6909,-36.8816,0.46
4859,23.7223,-36.8816,0.46
4860,24.7181,-36.8816,0.46
4861,25.7140,-36.8816,0.46
4862,26.7098,-36.8816,0.46
4863,27.7057,-36.8816,0.46
4864,28.7015,-36.8816,0.46
4865,29.6973,-36.8816,0.46
4866,30.6932,-36.8816,0.46
4867,-29.8040,-37.7352,0.46
4868,-28.7726,-37.7352,0.46
4869,-27.8124,-37.7352,0.46
4870,-26.7810,-37.7352,0.46
4871,-25.7851,-37.7352,0.46
4872,-24.7893,-37.7352,0.46
4873,-23.7934,-37.7352,0.46
4874,-22.7976,-37.7352,0.46
4875,-21.8018,-37.7352,0.46
4876,-20.8059,-37.7352,0.46
4877,-19.7745,-37.7352,0.46
4878,-18.8142,-37.7352,0.46
4879,-17.7828,-37.7352,0.46
4880,-16.7870,-37.7352,0.46
4881,-15.7912,-37.7352,0.46
4882,-14.7953,-37.7352,0.46
4883,-13.7995,-37.7352,0.46
4884,-12.7681,-37.7352,0.46
4885,-11.8078,-37.7352,0.46
4886,-10.8120,-37.7352,0.46
4887,-9.7806,-37.7352,0.46
4888,-8.7847,-37.7352,0.46
4889,-7.7889,-37.7352,0.46
4890,-6.7930,-37.7352,0.46
4891,-5.7972,-37.7352,0.46
4892,-4.8014,-37.7352,0.46
4893,-3.8055,-37.7352,0.46
4894,-2.8097,-37.7352,0.46
4895,-1.7783,-37.7352,0.46
4896,-0.7824,-37.7352,0.46
4897,1.2092,-37.7352,0.46
4898,2.2051,-37.7352,0.46
4899,3.2009,-37.7352,0.46
4900,4.1967,-37.7352,0.46
4901,5.1926,-37.7352,0.46
4902,6.2240,-37.7352,0.46
4903,7.1843,-37.7352,0.46
4904,8.2157,-37.7352,0.46
4905,9.2115,-37.7352,0.46
4906,10.2073,-37.7352,0.46
4907,11.2032,-37.7352,0.46
4908,12.1990,-37.7352,0.46
4909,13.1949,-37.7352,0.46
4910,14.1907,-37.7352,0.46
4911,15.2221,-37.7352,0.46
4912,16.1824,-37.7352,0.46
4913,17.2138,-37.7352,0.46
4914,18.2096,-37.7352,0.46
4915,19.2055,-37.7352,0.46
4916,20.2013,-37.7352,0.46
4917,21.1971,-37.7352,0.46
4918,22.2285,-37.7352,0.46
4919,23.1888,-37.7352,0.46
4920,24.2202,-37.7352,0.46
4921,25.2161,-37.7352,0.46
4922,26.2119,-37.7352,0.46
4923,27.2077,-37.7352,0.46
4924,28.2036,-37.7352,0.46
4925,29.1994,-37.7352,0.46
4926,30.1953,-37.7352,0.46
