source_log	subject	planned	module	function	max_ms
ci2	3c8646a744c007d8	10114	test.claim.tailscale_acl_witness	tailscale_acl_witnesses	140
ci2	3c8646a744c007d8	10114	test.claim.transport_script_wall_compile_red	wall_red_string_join_into_retained_record_refuses	1639
ci2	3c8646a744c007d8	10114	test.claim.transport_script_wall_compile_red	wall_red_deleted_free_minter_refuses	1602
ci2	3c8646a744c007d8	10114	test.claim.type_ref_hit_ne_bind_measure_witness	row1_own_import_stays_green	728
ci2	3c8646a744c007d8	10114	test.claim.type_reference_binding_context_witness_test	cross_module_builder_inputs_bind_via_kernel_holds	201
ci2	3c8646a744c007d8	10114	test.claim.type_reference_resolve_changeover_equivalence_witness_test	cross_module_import_reachable_stays_green	728
ci2	3c8646a744c007d8	10114	test.claim.type_reference_resolve_changeover_equivalence_witness_test	irrelevant_import_does_not_rescue_pool_homonym_red	234
ci2	3c8646a744c007d8	10114	test.claim.v1_complexity_decl_classification_witness_test	w_classification_roster_names_are_distinct	250
ci2	3c8646a744c007d8	10114	test.claim.v1_complexity_decl_classification_witness_test	w_every_semantic_capability_has_authority_declaration	123
ci2	3c8646a744c007d8	10114	test.claim.v1_complexity_decl_classification_witness_test	w_every_inventory_authority_carrier_is_classified	176
ci2	3c8646a744c007d8	10114	test.claim.v1_interpreter_primitive_dispatch_authority_acceptance	v1_interpreter_primitive_dispatch_authority_acceptance_contract_holds	187
ci2	3c8646a744c007d8	10114	test.claim.v1_interpreter_primitive_roster_acceptance	v1_interpreter_primitive_roster_acceptance_contract_holds	269
ci2	3c8646a744c007d8	10114	test.claim.v1_interpreter_primitive_surface_witness_test	every_row_is_unique_on_site_identity_and_spelling	221
ci2	3c8646a744c007d8	10114	test.claim.v1_interpreter_primitive_surface_witness_test	lookup_is_dispatched_under_more_than_one_site	132
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_direct_return_literal_refuses	151
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_negated_int_literal_refuses	151
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_record_field_literal_refuses	152
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_record_field_literal_accepts	441
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_non_empty_string_literal_refuses	233
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_non_empty_string_literal_accepts	633
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_non_literal_int_var_compile_clean	465
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_direct_return_var_compile_clean	443
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_data_init_non_literal_compile_clean	449
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_range_non_literal_compile_clean	629
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_positive_int_refuses	157
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_positive_int_accepts	447
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_discard_refuses	155
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_non_empty_string_refuses	229
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_lower_hex_64_refuses	289
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_lower_hex_64_accepts	715
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_lower_hex_40_refuses	301
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_lower_hex_40_accepts	702
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_lower_hex_16_refuses	286
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_lower_hex_16_accepts	711
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_oci_other_digest_algorithm_refuses	650
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_cast_literal_oci_other_digest_algorithm_accepts	1908
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_declaration_ref_empty_bind_refuses	265
ci2	3c8646a744c007d8	10114	test.claim.where_refinement_enforcement_witness	where_refinement_branded_nonempty_alias_literal_refuses	229
ci2	3c8646a744c007d8	10114	dag.test.claim.witness_deferral_freeze_witness	witness_deferral_freeze_live_roster_is_well_formed	122
ci2	3c8646a744c007d8	10114	dag.test.claim.witness_deferral_freeze_witness	witness_deferral_freeze_commit_roster_enrollment_admits	101
ci2	3c8646a744c007d8	10114	test.claim.workflow_dispatch_input_witness	workflow_dispatch_choice_input_projects_options_list	426
ci2	3c8646a744c007d8	10114	test.claim.workflow_dispatch_input_witness	fleet_converge_workflow_has_build_job_needs_release_bins	298
ci2	3c8646a744c007d8	10114	test.claim.workflow_dispatch_input_witness	fleet_converge_workflow_has_no_heal_revalidation_paste_through	382
ci2	3c8646a744c007d8	10114	test.claim.workflow_dispatch_input_witness	fleet_converge_apply_step_binds_plan_hash_to_env_not_shell_literal	368
ci2	3c8646a744c007d8	10114	v2.test.lens_application.serialize_applied_diff_swap_operands	serialize_applied_diff_loop_body_holds	213
ci2	3c8646a744c007d8	10114	v2.test.lens_doc_reachability.doc_reachability_test	doc_graph_has_no_orphan_docs	160
ci2	3c8646a744c007d8	10114	v2.test.lens_inert_carrier.inert_carrier_test	inert_carrier_no_unrostered_or_stale	1207
ci2	3c8646a744c007d8	10114	v2.lens.mandatory_tag.corpus_scan_witness_test	corpus_live_clean_tree_wall_holds	2372
ci2	3c8646a744c007d8	10114	v2.lens.registry.completeness_test	lens_registry_completeness_holds_live	1775
ci2	3c8646a744c007d8	10114	v2.test.lens_registry.sg_claims	lens_registry_required_ids_resolve_holds	213
ci2	3c8646a744c007d8	10114	v2.test.lens_testgen.generator_provenance	lens_testgen_scheduled_generators_carry_provenance_holds	1071
ci2	3c8646a744c007d8	10114	v2.test.lens_testgen.shadow_ci_receipt	lens_testgen_shadow_ci_run_receipt_holds	525
ci2	3c8646a744c007d8	10114	v2.test.lens_wiring_liveness.wiring_liveness_corpus_test	wiring_liveness_corpus_witnesses	5659
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_build_round_trip	bash_build_round_trip_assign_foo_bar_holds	107
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_build_round_trip	bash_build_round_trip_and_then_holds	151
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_build_round_trip	bash_build_round_trip_pipe_holds	183
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_build_round_trip	bash_build_round_trip_command_tier_holds	132
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_command_single_lit_true_holds	115
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_command_multi_lit_echo_hi_holds	131
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_command_var_ref_x_holds	115
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_command_arbitrary_grep_triple_holds	140
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_command_arbitrary_var_home_holds	117
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_command_arbitrary_lit_quote_escape_holds	117
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_wrong_production_rejects_oracle_holds	117
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_direct_serialize_single_lit_true_holds	115
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_direct_serialize_multi_lit_echo_hi_holds	128
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_direct_serialize_var_ref_x_holds	116
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_assign_lit_foo_bar_holds	103
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_assign_var_x_home_holds	103
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_assign_wrong_production_rejects_oracle_holds	102
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_and_then_true_false_holds	164
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_or_else_true_false_holds	163
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_pipe_echo_hi_wc_holds	185
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_pipe_and_then_left_holds	222
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_pipe_three_stage_holds	247
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_subshell_true_holds	137
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_subshell_multi_stmt_holds	155
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_subshell_nested_and_then_holds	175
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_if_true_then_echo_holds	183
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_if_multi_then_holds	206
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_if_then_pipe_soundness_holds	240
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_with_redir_stderr_null_holds	133
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_with_redir_stdout_and_stderr_null_holds	134
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_with_redir_stdout_to_stderr_holds	131
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_with_redir_redir_to_file_var_holds	147
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_with_redir_pipe_soundness_holds	199
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_command_fold	bash_fold_negation_subshell_false_holds	143
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_mktemp_rm_matches_golden_holds	225
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_metachars_quoted_matches_golden_holds	133
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_varref_vs_lit_quoting_matches_golden_holds	133
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_serialize_matches_golden_holds	161
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_serialize_set_e_has_teeth_holds	161
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_serialize_cmdsubst_matches_golden_holds	149
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_serialize_redir_matches_golden_holds	147
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_serialize_concat_matches_golden_holds	143
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_assign_root_matches_golden_holds	246
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_exit_in_subshell_tail_matches_golden_holds	162
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_exit_in_if_body_matches_golden_holds	193
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_exit_spelling_literal_holds	158
ci2	3c8646a744c007d8	10114	v2.test.claim.bash_program_fold	bash_program_andor_exit_matches_golden_holds	151
ci2	3c8646a744c007d8	10114	v2.test.claim.body_lowering.arrow_body_form_witness	arrow_body_form_eval_value_vertical_holds	221
ci2	3c8646a744c007d8	10114	v2.test.claim.body_lowering.atom_body_discriminator_witness	atom_body_discriminator_single_pass_receipt_holds	501
ci2	3c8646a744c007d8	10114	v2.test.claim.build_artifact_verification_witness	witness_existence_check_no_mtime	323
ci2	3c8646a744c007d8	10114	v2.test.claim.build_artifact_verification_witness	witness_serialized_conjuncts_and_teeth	401
ci2	3c8646a744c007d8	10114	v2.test.claim.ci_placement_witness	ci_placement_shadow_report_matches_commit_gate_roster_identities_holds	183
ci2	3c8646a744c007d8	10114	v2.test.claim.compilation_unit_witness	mismatched_artifact_identity_is_unwritable	215
ci2	3c8646a744c007d8	10114	v2.test.claim.compilation_unit_witness	declared_fields_only_is_the_accepted_control	561
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_lean_bash	roster_lean_zero_suspects_within_ratchet	510
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_lean_bash	roster_bash_zero_suspects_within_ratchet	512
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_std	roster_std_change_dag_zero_suspects_within_ratchet	502
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_std	roster_std_render_repeat_string_bootstrap_within_ratchet	502
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate_swift	roster_swift_zero_suspects_within_ratchet	516
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_machine_code_zero_suspects_within_ratchet	502
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_compile_stage_zero_suspects_within_ratchet	508
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_glob_discovery_zero_suspects_within_ratchet	506
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_lens_traversal_zero_suspects_within_ratchet	507
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_lens_cost_model_zero_suspects_within_ratchet	504
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	roster_std_algebra_zero_suspects_within_ratchet	505
ci2	3c8646a744c007d8	10114	v2.test.claim.complexity.accumulator_copy_roster_gate	red_control_planted_copy_still_alarms	502
ci2	3c8646a744c007d8	10114	v2.test.claim.concept_index_enumeration	witness_enumeration_nonempty	528
ci2	3c8646a744c007d8	10114	v2.test.claim.concept_index_enumeration	witness_fieldref_self_projection	535
ci2	3c8646a744c007d8	10114	v2.test.claim.concept_index_enumeration	witness_qualified_concept_self_projection	533
ci2	3c8646a744c007d8	10114	v2.test.claim.concept_index_enumeration	witness_local_record_enumerated	532
ci2	3c8646a744c007d8	10114	v2.test.claim.concept_index_enumeration	witness_absent_concept_is_false	533
ci2	3c8646a744c007d8	10114	v2.test.claim.concept_index_enumeration	witness_coproduct_arms_live	534
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_two_declared_operations_encode_and_emit_through_carrier	212
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_host_env_executable_replaces_declaration_literal_argv0	166
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_operation_and_input_perturbations_change_emitted_bytes	332
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_metacharacters_and_newline_remain_one_quoted_word	168
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_plan_bash_materialize_test	effect_plan_bash_RED_nul_is_located_and_refused	145
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_path_data_init_derived_host_reading_holds	2126
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_path_data_init_red_when_import_severed_holds	2048
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_path_touch_selects_on_normalize_path_holds	2065
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_unrelated_path_does_not_select_holds	2041
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_hermetic_fixture_stays_local_holds	2057
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_prose_string_path_does_not_classify_holds	2051
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_concat_built_path_frontier_not_classified_holds	2021
ci2	3c8646a744c007d8	10114	v2.test.claim.effect_reach_test	effect_reach_live_03_normalize_witness_derived_host_reading_holds	2023
ci2	3c8646a744c007d8	10114	v2.test.emit.bool_literal_projection	bool_spelling_is_derived_from_projection	183
ci2	3c8646a744c007d8	10114	v2.test.emit.bool_literal_projection	production_rust_bool_literal_declares_rust_spelling	131
ci2	3c8646a744c007d8	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_point_record_routes_to_struct_emit	115
ci2	3c8646a744c007d8	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_bool_coproduct_routes_to_enum_emit	130
ci2	3c8646a744c007d8	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_answer_coproduct_routes_to_tagged_union_emit	167
ci2	3c8646a744c007d8	10114	v2.test.emit.c_semantic_decl_routing	c_semantic_int_field_still_emits	102
ci2	3c8646a744c007d8	10114	v2.test.emit.conditional_delimiting	conditional_close_is_derived_from_declared_discipline	140
ci2	3c8646a744c007d8	10114	v2.test.emit.conditional_delimiting	production_rust_conditional_declares_a_close	133
ci2	3c8646a744c007d8	10114	v2.test.emit.decl_emit_consolidated	dc_enums_covered_holds	201
ci2	3c8646a744c007d8	10114	v2.test.emit.decl_emit_consolidated	dc_structs_covered_holds	182
ci2	3c8646a744c007d8	10114	v2.test.emit.decl_emit_consolidated	dc_golden_discriminates_holds	103
ci2	3c8646a744c007d8	10114	v2.test.emit.decl_emit_consolidated	dc_witness_module_fully_emitted_holds	142
ci2	3c8646a744c007d8	10114	v2.test.emit.produced_decl_support_preserved	produced_decl_support_survives_augmentation	128
ci2	3c8646a744c007d8	10114	v2.test.emit.produced_decl_two_target	produced_decl_two_targets_render_own_order	128
ci2	3c8646a744c007d8	10114	v2.test.emit.produced_decl_two_target	produced_decl_unwired_target_still_refuses	143
ci2	3c8646a744c007d8	10114	v2.test.emit.produced_decl_two_target	produced_decl_module_folds_declarations_in_order	136
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_bind_let_emit	rust_bind_let_emit_holds	203
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_bind_let_emit	rust_bind_let_emit_wrong_value_discriminates	211
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_vep_emit_core_catalog_holds	193
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_vep_emit_discriminates_from_add	153
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_vep_emit_wrong_token_discriminates	127
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_sub_holds	281
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_sub_discriminates_from_add	281
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_mul_holds	285
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_binop_emit	rust_binop_producer_emit_eq_holds	285
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_add_fn_accepts_holds	282
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_operand_swap_discriminates	301
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_catalog_minus_discriminates	281
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_body_add_emit	rust_body_add_emit_missing_catalog_rejects	279
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_call_emit	rust_call_fold_closure_emit_holds	296
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_call_emit	rust_call_fold_closure_swap_discriminates	291
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_call_emit	rust_call_helper_emit_holds	275
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_conditional_emit	rust_conditional_emit_pick_fn_accepts	163
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_conditional_emit	rust_conditional_emit_swapped_arms_discriminates	155
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_field_access_emit	rust_field_access_emit_get_accepts	259
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_field_access_emit	rust_field_access_emit_wrong_field_discriminates	245
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_fold_call_closure_emit	rust_fold_call_emit_canonical_accepts	289
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_fold_call_closure_emit	rust_fold_call_emit_swap_discriminates	279
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_freemonoid_char_string_grounding	fmc_projection_accepts	952
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_freemonoid_char_string_grounding	fmc_freemonoid_char_grounds_to_native_string	700
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_int_emit_accepts	195
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_int_wrong_value_discriminates	199
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_bool_emit_accepts	193
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_bool_wrong_value_discriminates	199
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_char_emit_accepts	193
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_char_wrong_value_discriminates	204
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_literal_bind_emit	rust_literal_bind_string_rope_refusal_is_executed	152
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_logic_complement_emit	rust_logic_complement_emit_accepts	267
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_logic_complement_emit	rust_logic_complement_emit_swapped_discriminates	256
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_logic_meet_join_emit	rust_logic_meet_emit_holds	274
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_logic_meet_join_emit	rust_logic_join_emit_holds	269
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_loop_emit	rust_loop_emit_one_accepts	157
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_loop_emit	rust_loop_emit_wrong_value_discriminates	150
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_match_emit	rust_match_emit_one_or_two_accepts	176
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_match_emit	rust_match_emit_swapped_arms_discriminates	164
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_produced_decl_emit	rust_produced_decl_emits_named_add	133
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_produced_decl_emit	rust_produced_decl_emits_named_add2	132
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_produced_decl_emit	rust_produced_decl_name_discriminates	130
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_production_closure_let_emit	rust_production_emits_closure_and_let	143
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_production_closure_let_emit	rust_production_closure_body_is_not_ignored	143
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_production_closure_let_emit	rust_production_refuses_unspelled_token_class	136
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_record_construct_emit	rust_record_construct_emit_mk_accepts	158
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_record_construct_emit	rust_record_construct_emit_wrong_field_discriminates	149
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_signature_general_emit	rust_signature_general_reproduces_add_holds	140
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_variant_construct_emit	rust_variant_construct_emit_holds_accepts	172
ci2	3c8646a744c007d8	10114	v2.test.emit.rust_variant_construct_emit	rust_variant_construct_emit_wrong_value_discriminates	169
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_all_lex_parity	all_lex_rows_match	237
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_binding_keys_parity	all_bool_emit_bindings_match	219
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_decoration_binding_test	nullary_bool_uses_enum_copy_derive_binding	148
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_emit_substrings_test	emit_eq_golden	274
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_lbrace_matches	236
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_comma_matches	234
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_rbrace_matches	233
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lex_binding_parity	lex_derive_enum_copy_matches	235
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lex_binding_parity	binding_enum_copy_matches	221
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lex_binding_parity	binding_bool_ident_fallback_matches	222
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lookup_receipt_test	row_lookup_returns_derive_spelling	214
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_lookup_receipt_test	map_lookup_returns_derive_spelling	217
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_profile_path_parity	bundle_node_profile_matches_target_emission_profile	232
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_profile_path_parity	target_emission_lex_matches_live_for_kw_enum	234
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_routing_generic	semantic_generic_enum_routes_to_enum_emit	305
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_routing_generic	semantic_generic_struct_routes_to_struct_emit	287
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_routing	semantic_bool_coproduct_routes_to_enum_emit	274
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_routing	semantic_record_routes_to_struct_emit	275
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_routing	semantic_unsupported_shape_refuses	154
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_rules_parity_test	emission_rules_match_rust_rules_for_generic_surface	201
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	same_tokens_decoded_bindings_match_live_bindings	265
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	same_tokens_decoded_lex_matches_live_lex	285
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	decoded_lex_live_bindings_match_live_target	284
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	decoded_row_profile_matches_golden	283
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	live_rebuilt_target_matches_golden	205
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	live_via_bool_serialize_target_matches_golden	207
ci2	3c8646a744c007d8	10114	v2.test.emit.semantic_decl_serialize_parity	generic_row_profile_matches_golden	287
ci2	3c8646a744c007d8	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	nested_generic_contract_round_trip_preserves_keyed_authority	633
ci2	3c8646a744c007d8	10114	v2.test.claim.emit.trait_derive_supplemental_generic_bound_contract	rust_vec_target_bundle_round_trip_preserves_im_vector_policy	757
